2026-09-11 16:53:09 | INFO    | PipelineLogger.write | PIPELINE EXECUTE | project_id=wcfmovimento | environment_id=production | version='1.0.0' | revision=0 | publication_mode='local'
2026-09-11 16:53:09 | INFO    | PipelineLogger.write | PIPELINE USE CASE | project_id=wcfmovimento | environment_id=production | version='1.0.0' | revision=0 | publication_mode='local'
2026-09-11 16:53:10 | INFO    | PipelineLogger.write | VALIDAÇÃO DO PROJETO
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | 
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | PIPELINE RUNNER - STEP RESULT
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | Step............: Restore
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | Status..........: StepStatus.SUCCESS
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | Analysis........: <class 'NoneType'>
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | 
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | EXECUTANDO STEP: Clean
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | STEP CLASS.....: CleanStep
2026-09-11 16:53:16 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:53:19 | INFO    | PipelineLogger.write | 
2026-09-11 16:53:19 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:53:20 | INFO    | PipelineLogger.write | PIPELINE RUNNER - STEP RESULT
2026-09-11 16:53:20 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:53:21 | INFO    | PipelineLogger.write | Step............: Clean
2026-09-11 16:53:21 | INFO    | PipelineLogger.write | Status..........: StepStatus.SUCCESS
2026-09-11 16:53:21 | INFO    | PipelineLogger.write | Analysis........: <class 'NoneType'>
2026-09-11 16:53:21 | INFO    | PipelineLogger.write | 
2026-09-11 16:53:22 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:53:22 | INFO    | PipelineLogger.write | EXECUTANDO STEP: Build
2026-09-11 16:53:22 | INFO    | PipelineLogger.write | STEP CLASS.....: BuildStep
2026-09-11 16:53:23 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:53:23 | INFO    | PipelineLogger.write | MSBUILD CONFIGURATION
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | Project........: Ouro Net Server Movimento
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | Project File...: C:\DvpLocal\WorkSpaceTFS\OuroNet\Scc\Producao\OuroNet\02-Source\02-Server\OuroNet.Server.WCF.Movement\OuroNet.Server.WCF.Movement.csproj
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | Configuration..: Release
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | Platform.......: AnyCPU
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | Normalized.....: AnyCPU
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | MSBuild........: C:\Program Files\Microsoft Visual Studio\18\Professional\MSBuild\Current\Bin\MSBuild.exe
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | MSBUILD ARGUMENTS
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | Project........: C:\DvpLocal\WorkSpaceTFS\OuroNet\Scc\Producao\OuroNet\02-Source\02-Server\OuroNet.Server.WCF.Movement\OuroNet.Server.WCF.Movement.csproj
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | Configuration..: /p:Configuration=Release
2026-09-11 16:53:24 | INFO    | PipelineLogger.write | Platform.......: /p:Platform=AnyCPU
2026-09-11 16:54:28 | INFO    | PipelineLogger.write | 
2026-09-11 16:54:28 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:54:29 | INFO    | PipelineLogger.write | PIPELINE RUNNER - STEP RESULT
2026-09-11 16:54:29 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:54:30 | INFO    | PipelineLogger.write | Step............: Build
2026-09-11 16:54:30 | INFO    | PipelineLogger.write | Status..........: StepStatus.SUCCESS
2026-09-11 16:54:30 | INFO    | PipelineLogger.write | Analysis........: <class 'app.models.build.build_execution.BuildExecution'>
2026-09-11 16:54:31 | INFO    | PipelineLogger.write | Warnings........: 0
2026-09-11 16:54:31 | INFO    | PipelineLogger.write | Errors..........: 0
2026-09-11 16:54:31 | INFO    | PipelineLogger.write | 
2026-09-11 16:54:32 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:54:32 | INFO    | PipelineLogger.write | BUILD EXECUTION
2026-09-11 16:54:32 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:54:33 | INFO    | PipelineLogger.write | Warnings........: 0
2026-09-11 16:54:33 | INFO    | PipelineLogger.write | Errors..........: 0
2026-09-11 16:54:33 | INFO    | PipelineLogger.write | BUILD ARMAZENADO EM PipelineResult
2026-09-11 16:54:33 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:54:33 | INFO    | PipelineLogger.write | 
2026-09-11 16:54:33 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:54:33 | INFO    | PipelineLogger.write | EXECUTANDO STEP: Publish
2026-09-11 16:54:33 | INFO    | PipelineLogger.write | STEP CLASS.....: PublishStep
2026-09-11 16:54:33 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:54:58 | INFO    | PipelineLogger.write | 
2026-09-11 16:54:59 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:54:59 | INFO    | PipelineLogger.write | PIPELINE RUNNER - STEP RESULT
2026-09-11 16:54:59 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:54:59 | INFO    | PipelineLogger.write | Step............: Publish
2026-09-11 16:55:00 | INFO    | PipelineLogger.write | Status..........: StepStatus.SUCCESS
2026-09-11 16:55:00 | INFO    | PipelineLogger.write | Analysis........: <class 'NoneType'>
2026-09-11 16:55:00 | INFO    | PipelineLogger.write | 
2026-09-11 16:55:01 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:01 | INFO    | PipelineLogger.write | PIPELINE RESULT
2026-09-11 16:55:02 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:02 | INFO    | PipelineLogger.write | Success.........: True
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | Failed Step.....: 
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | Elapsed.........: 108.159698
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | Build Warnings..: 0
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | Build Errors....: 0
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | Publish.........: None
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | Steps executadas: 4
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | SALVANDO EXECUÇÃO
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:03 | INFO    | PipelineLogger.write | EXECUÇÃO SALVA
2026-09-11 16:55:04 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:04 | INFO    | PipelineLogger.write | 
2026-09-11 16:55:04 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:04 | INFO    | PipelineLogger.write | PIPELINE RUNNER - FINAL
2026-09-11 16:55:05 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:05 | INFO    | PipelineLogger.write | PipelineResult...: <class 'app.models.pipeline.pipeline_result.PipelineResult'>
2026-09-11 16:55:05 | INFO    | PipelineLogger.write | Build............: <class 'app.models.build.build_execution.BuildExecution'>
2026-09-11 16:55:05 | INFO    | PipelineLogger.write | Publish..........: <class 'NoneType'>
2026-09-11 16:55:05 | INFO    | PipelineLogger.write | Steps............: 4
2026-09-11 16:55:05 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:06 | INFO    | PipelineLogger.write | WORKSPACE RESOLVER DIAGNOSTICO - PARAMETROS RECEBIDOS
2026-09-11 16:55:07 | INFO    | PipelineLogger.write | project_id.............: 'wcfmovimento'
2026-09-11 16:55:07 | INFO    | PipelineLogger.write | environment_id.........: 'production'
2026-09-11 16:55:08 | INFO    | PipelineLogger.write | version................: '1.0.0'
2026-09-11 16:55:08 | INFO    | PipelineLogger.write | revision...............: 0
2026-09-11 16:55:08 | INFO    | PipelineLogger.write | WORKSPACE RESOLVER DIAGNOSTICO - AMBIENTE
2026-09-11 16:55:08 | INFO    | PipelineLogger.write | environment.resolver...: 'production'
2026-09-11 16:55:08 | INFO    | PipelineLogger.write | environment.root_path..: WindowsPath('C:/DvpLocal/WorkSpaceTFS/OuroNet/Scc/Producao/OuroNet')
2026-09-11 16:55:08 | INFO    | PipelineLogger.write | workspace_root..........: C:\DvpLocal\WorkSpaceTFS\OuroNet\Scc\Producao\OuroNet
2026-09-11 16:55:08 | INFO    | PipelineLogger.write | project_file............: C:\DvpLocal\WorkSpaceTFS\OuroNet\Scc\Producao\OuroNet\02-Source\02-Server\OuroNet.Server.WCF.Movement\OuroNet.Server.WCF.Movement.csproj
2026-09-11 16:55:09 | INFO    | PipelineLogger.write | SETUP DIAGNOSTICO - PUBLISH DE ORIGEM
2026-09-11 16:55:10 | INFO    | PipelineLogger.write | Projeto...............: wcfmovimento
2026-09-11 16:55:10 | INFO    | PipelineLogger.write | Ambiente..............: production
2026-09-11 16:55:10 | INFO    | PipelineLogger.write | Versao................: 1.0.0
2026-09-11 16:55:10 | INFO    | PipelineLogger.write | Revisao................: 0
2026-09-11 16:55:10 | INFO    | PipelineLogger.write | PublishPath............: C:\DvpLocal\WorkSpaceTFS\OuroNet\Scc\Producao\OuroNet\02-Source\02-Server\OuroNet.Server.WCF.Movement\bin\app.publish
2026-09-11 16:55:10 | INFO    | PipelineLogger.write | PublishPath existe.....: True
2026-09-11 16:55:10 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:10 | INFO    | PipelineLogger.write | ORIGEM - ANTES DA COPIA
2026-09-11 16:55:11 | INFO    | PipelineLogger.write | Diretorio.............: C:\DvpLocal\WorkSpaceTFS\OuroNet\Scc\Producao\OuroNet\02-Source\02-Server\OuroNet.Server.WCF.Movement\bin\app.publish
2026-09-11 16:55:11 | INFO    | PipelineLogger.write | Diretorio existe......: True
2026-09-11 16:55:11 | INFO    | PipelineLogger.write | Arquivos..............: 658
2026-09-11 16:55:12 | INFO    | PipelineLogger.write | Diretorios............: 73
2026-09-11 16:55:12 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:27 | INFO    | PipelineLogger.write | SETUP DIAGNOSTICO - WORKSPACE APOS COPIA
2026-09-11 16:55:27 | INFO    | PipelineLogger.write | Workspace.............: C:\Setups\.work\wcfmovimento
2026-09-11 16:55:27 | INFO    | PipelineLogger.write | Workspace Release.....: C:\Setups\.work\wcfmovimento\Release
2026-09-11 16:55:28 | INFO    | PipelineLogger.write | Release existe........: True
2026-09-11 16:55:28 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:29 | INFO    | PipelineLogger.write | WORKSPACE - APOS COPIA E ANTES DO CLEANUP
2026-09-11 16:55:29 | INFO    | PipelineLogger.write | Diretorio.............: C:\Setups\.work\wcfmovimento\Release
2026-09-11 16:55:29 | INFO    | PipelineLogger.write | Diretorio existe......: True
2026-09-11 16:55:30 | INFO    | PipelineLogger.write | Arquivos..............: 658
2026-09-11 16:55:30 | INFO    | PipelineLogger.write | Diretorios............: 73
2026-09-11 16:55:30 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:32 | INFO    | PipelineLogger.write | SETUP DIAGNOSTICO - CLEANUP
2026-09-11 16:55:33 | INFO    | PipelineLogger.write | Arquivos analisados.....: 658
2026-09-11 16:55:33 | INFO    | PipelineLogger.write | Arquivos removidos......: 32
2026-09-11 16:55:34 | INFO    | PipelineLogger.write | Arquivos preservados....: 626
2026-09-11 16:55:34 | INFO    | PipelineLogger.write | Diretorios analisados...: 73
2026-09-11 16:55:34 | INFO    | PipelineLogger.write | Diretorios removidos....: 8
2026-09-11 16:55:34 | INFO    | PipelineLogger.write | Diretorios preservados..: 65
2026-09-11 16:55:34 | INFO    | PipelineLogger.write | CLEANUP RESULTADO
2026-09-11 16:55:34 | INFO    | PipelineLogger.write | Arquivos removidos......: 32
2026-09-11 16:55:34 | INFO    | PipelineLogger.write | Arquivos preservados....: 626
2026-09-11 16:55:34 | INFO    | PipelineLogger.write | Diretorios removidos....: 8
2026-09-11 16:55:35 | INFO    | PipelineLogger.write | Diretorios preservados..: 65
2026-09-11 16:55:35 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:35 | INFO    | PipelineLogger.write | WORKSPACE - APOS CLEANUP
2026-09-11 16:55:35 | INFO    | PipelineLogger.write | Diretorio.............: C:\Setups\.work\wcfmovimento\Release
2026-09-11 16:55:35 | INFO    | PipelineLogger.write | Diretorio existe......: True
2026-09-11 16:55:35 | INFO    | PipelineLogger.write | Arquivos..............: 626
2026-09-11 16:55:36 | INFO    | PipelineLogger.write | Diretorios............: 65
2026-09-11 16:55:36 | INFO    | PipelineLogger.write | ================================================================================
2026-09-11 16:55:37 | INFO    | PipelineLogger.write | SETUP DIAGNOSTICO - SOURCEPATH DO AIP ATUALIZADO
2026-09-11 16:55:37 | INFO    | PipelineLogger.write | AIP...................: C:\Setups\.work\wcfmovimento\AIP\OuroNet.Server.Movement.Setup.aip
2026-09-11 16:55:37 | INFO    | PipelineLogger.write | SourcePath...........: C:\Setups\.work\wcfmovimento\Release
